id,reactant1_smiles,reactant2_smiles,solvent_smiles,reactant1_ratio,reactant2_ratio,solvent_ratio,reactant1_key,reactant2_key,solvent_key,product_smiles,byproduct_smiles,reaction_index_dicts,reactant1_group_smiles,reactant2_group_smiles,solvent_group_smiles,reactant1_rings,reactant2_rings,solvent_rings,reactant1_count_group,reactant2_count_group,solvent_count_group,reactant1_group_min_distances,reactant2_group_min_distances,solvent_group_min_distances,reactant1_group_max_distances,reactant2_group_max_distances,solvent_group_max_distances,reactant1_ar_sp3_balance,reactant2_ar_sp3_balance,solvent_ar_sp3_balance,reactant1_aromatic_rings,reactant2_aromatic_rings,solvent_aromatic_rings,reactant1_molfinger,reactant2_molfinger,solvent_molfinger,r1_num,r2_num,sol_num,r1_group_num,r2_group_num
28,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,CCC(C)CC,3,1,1,0,0,2,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,0,2,3,3,3,4,3,3,4,4,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",150,50,50,300,150
29,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,CCC(C)CC,3,2,0,0,0,2,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,0,2,3,3,3,4,3,3,4,4,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",150,100,0,300,300
30,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,CCC(C)CC,4,1,0,0,0,2,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,0,2,3,3,3,4,3,3,4,4,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]",200,50,0,400,150
31,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,CC(C)C(C)C,1,1,3,0,0,3,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,0,2,3,4,3,4,2,3,4,3,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",50,50,150,100,150
32,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,CC(C)C(C)C,1,2,2,0,0,3,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,0,2,3,4,3,4,2,3,4,3,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",50,100,100,100,300
33,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,CC(C)C(C)C,1,3,1,0,0,3,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,0,2,3,4,3,4,2,3,4,3,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",50,150,50,100,450
34,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,CC(C)C(C)C,1,4,0,0,0,3,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,0,2,3,4,3,4,2,3,4,3,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",50,200,0,100,600
35,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,CC(C)C(C)C,2,1,2,0,0,3,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,0,2,3,4,3,4,2,3,4,3,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",100,50,100,200,150
36,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,CC(C)C(C)C,2,2,1,0,0,3,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,0,2,3,4,3,4,2,3,4,3,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",100,100,50,200,300
37,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,CC(C)C(C)C,2,3,0,0,0,3,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,0,2,3,4,3,4,2,3,4,3,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",100,150,0,200,450
38,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,CC(C)C(C)C,3,1,1,0,0,3,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,0,2,3,4,3,4,2,3,4,3,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",150,50,50,300,150
39,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,CC(C)C(C)C,3,2,0,0,0,3,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,0,2,3,4,3,4,2,3,4,3,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",150,100,0,300,300
40,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,CC(C)C(C)C,4,1,0,0,0,3,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,0,2,3,4,3,4,2,3,4,3,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",200,50,0,400,150
41,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,1,1,3,0,0,4,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,3,4,-1,3,4,-1,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",50,50,150,100,150
42,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,1,2,2,0,0,4,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,3,4,-1,3,4,-1,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",50,100,100,100,300
43,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,1,3,1,0,0,4,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,3,4,-1,3,4,-1,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",50,150,50,100,450
44,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,1,4,0,0,0,4,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,3,4,-1,3,4,-1,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",50,200,0,100,600
45,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,2,1,2,0,0,4,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,3,4,-1,3,4,-1,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",100,50,100,200,150
46,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,2,2,1,0,0,4,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,3,4,-1,3,4,-1,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",100,100,50,200,300
47,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,2,3,0,0,0,4,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,3,4,-1,3,4,-1,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",100,150,0,200,450
48,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,3,1,1,0,0,4,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,3,4,-1,3,4,-1,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",150,50,50,300,150
49,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,3,2,0,0,0,4,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,3,4,-1,3,4,-1,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",150,100,0,300,300
50,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCCCC1,4,1,0,0,0,4,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,0,3,4,-1,3,4,-1,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",200,50,0,400,150
51,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCC(C)C1,1,1,3,0,0,5,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,1,3,4,-1,3,4,-1,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",50,50,150,100,150
52,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCC(C)C1,1,2,2,0,0,5,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,1,3,4,-1,3,4,-1,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",50,100,100,100,300
53,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCC(C)C1,1,3,1,0,0,5,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,1,3,4,-1,3,4,-1,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",50,150,50,100,450
54,C1CNCCN1,O=C(Cl)C1CC(C(=O)Cl)CC(C(=O)Cl)C1,C1CCC(C)C1,1,4,0,0,0,5,[H]N1C([H])([H])C([H])([H])N(C(=O)C2([H])C([H])([H])C([H])(C(=O)Cl)C([H])([H])C([H])(C(=O)Cl)C2([H])[H])C([H])([H])C1([H])[H],[H]Cl,"[{'N_r': 3, 'C_r': 18, 'Cl_d': 19, 'H_d': 11, 'N_p': 4, 'C_p': 5, 'Cl_p': 39, 'H_p': 40}]",N,C(=O)Cl,C,1,1,1,2,3,1,3,4,-1,3,4,-1,0.0,0.0,0.0,0,0,0,"[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",50,200,0,100,600
